lick_id,label,bout_tag,harvest_tag,velocity_max,deceleration_min,decel_strength,electrode,spike_time,spike_type
496,1,2.0,0.0,73.46953175026265,-467.8917397842242,245.71749749253516,0,-0.023000000000138243,SS
496,1,2.0,0.0,73.46953175026265,-467.8917397842242,245.71749749253516,0,-0.015000000000327418,SS
496,1,2.0,0.0,73.46953175026265,-467.8917397842242,245.71749749253516,0,-0.0039999999999054126,SS
497,7,1.0,1.0,322.7049880663501,-445.02236911151056,1390.9697761482353,0,-0.08899999999994179,SS
497,7,1.0,1.0,322.7049880663501,-445.02236911151056,1390.9697761482353,0,-0.08300000000053842,SS
497,7,1.0,1.0,322.7049880663501,-445.02236911151056,1390.9697761482353,0,-0.07300000000032014,SS
497,7,1.0,1.0,322.7049880663501,-445.02236911151056,1390.9697761482353,0,-0.037000000000261934,SS
497,7,1.0,1.0,322.7049880663501,-445.02236911151056,1390.9697761482353,0,-0.011000000000422006,SS
498,0,0.0,0.0,280.4862143720734,-524.0578064802847,2549.874676117348,0,-0.07999999999992724,SS
498,0,0.0,0.0,280.4862143720734,-524.0578064802847,2549.874676117348,0,-0.013999999999214197,SS
499,0,0.0,0.0,379.8878463960357,-609.8227859651763,1899.4392319732683,0,-0.09699999999975262,SS
499,0,0.0,0.0,379.8878463960357,-609.8227859651763,1899.4392319732683,0,-0.06999999999970896,SS
499,0,0.0,0.0,379.8878463960357,-609.8227859651763,1899.4392319732683,0,-0.04099999999925785,SS
499,0,0.0,0.0,379.8878463960357,-609.8227859651763,1899.4392319732683,0,-0.021999999999934516,SS
499,0,0.0,0.0,379.8878463960357,-609.8227859651763,1899.4392319732683,0,-0.06300000000010186,CS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.08399999999983265,SS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.06099999999969441,SS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.058999999999286956,SS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.04199999999946158,SS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.019999999999527063,SS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.019999999999527063,SS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.006999999999607098,SS
500,0,0.0,0.0,259.3960550865064,-563.1633388599416,1303.497764256327,0,-0.0009999999992942321,SS
501,0,0.0,0.0,259.6160709473858,-468.4670245339802,1230.407919180523,0,-0.08500000000003638,SS
501,0,0.0,0.0,259.6160709473858,-468.4670245339802,1230.407919180523,0,-0.03099999999994907,SS
501,0,0.0,0.0,259.6160709473858,-468.4670245339802,1230.407919180523,0,-0.027000000000043656,SS
501,0,0.0,0.0,259.6160709473858,-468.4670245339802,1230.407919180523,0,-0.01599999999962165,SS
501,0,0.0,0.0,259.6160709473858,-468.4670245339802,1230.407919180523,0,-0.001999999999497959,SS
502,0,0.0,0.0,326.85515026177086,-383.6663302191422,2351.4759011617266,0,-0.08300000000053842,SS
502,0,0.0,0.0,326.85515026177086,-383.6663302191422,2351.4759011617266,0,-0.07200000000011642,SS
502,0,0.0,0.0,326.85515026177086,-383.6663302191422,2351.4759011617266,0,-0.06600000000071304,SS
502,0,0.0,0.0,326.85515026177086,-383.6663302191422,2351.4759011617266,0,-0.06500000000050932,SS
502,0,0.0,0.0,326.85515026177086,-383.6663302191422,2351.4759011617266,0,-0.028000000000247383,SS
502,0,0.0,0.0,326.85515026177086,-383.6663302191422,2351.4759011617266,0,-0.01900000000023283,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.09599999999954889,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.08799999999973807,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.08399999999983265,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.057999999999992724,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.05599999999958527,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.047999999999774445,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.03099999999994907,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.024999999999636202,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.016999999999825377,SS
503,0,0.0,0.0,308.07944658160983,-529.1757207859259,1812.2320387145762,0,-0.007999999999810825,SS
504,0,0.0,2.0,320.38352506163085,-454.0724944377206,1626.312309964064,0,-0.0820000000003347,SS
504,0,0.0,2.0,320.38352506163085,-454.0724944377206,1626.312309964064,0,-0.06500000000050932,SS
504,0,0.0,2.0,320.38352506163085,-454.0724944377206,1626.312309964064,0,-0.04100000000016735,SS
504,0,0.0,2.0,320.38352506163085,-454.0724944377206,1626.312309964064,0,-0.027000000000043656,SS
504,0,0.0,2.0,320.38352506163085,-454.0724944377206,1626.312309964064,0,-0.018000000000029104,SS
505,1,2.0,0.0,221.5834707528306,-410.5668440387108,1311.1447973550432,0,-0.09599999999954889,SS
505,1,2.0,0.0,221.5834707528306,-410.5668440387108,1311.1447973550432,0,-0.08399999999983265,SS
505,1,2.0,0.0,221.5834707528306,-410.5668440387108,1311.1447973550432,0,-0.07700000000022555,SS
505,1,2.0,0.0,221.5834707528306,-410.5668440387108,1311.1447973550432,0,-0.07200000000011642,SS
505,1,2.0,0.0,221.5834707528306,-410.5668440387108,1311.1447973550432,0,-0.06300000000010186,SS
505,1,2.0,0.0,221.5834707528306,-410.5668440387108,1311.1447973550432,0,-0.04899999999997817,SS
505,1,2.0,0.0,221.5834707528306,-410.5668440387108,1311.1447973550432,0,-0.03999999999996362,SS
506,5,1.0,1.0,322.3310605122564,-410.18331000855,1465.141184144924,0,-0.08399999999983265,SS
506,5,1.0,1.0,322.3310605122564,-410.18331000855,1465.141184144924,0,-0.07199999999920692,SS
506,5,1.0,1.0,322.3310605122564,-410.18331000855,1465.141184144924,0,-0.05599999999958527,SS
506,5,1.0,1.0,322.3310605122564,-410.18331000855,1465.141184144924,0,-0.047999999999774445,SS
506,5,1.0,1.0,322.3310605122564,-410.18331000855,1465.141184144924,0,-0.03600000000005821,SS
506,5,1.0,1.0,322.3310605122564,-410.18331000855,1465.141184144924,0,-0.02599999999983993,SS
506,5,1.0,1.0,322.3310605122564,-410.18331000855,1465.141184144924,0,-0.007999999999810825,SS
507,0,0.0,0.0,328.326415886053,-602.5473818033399,1527.0996087713058,0,-0.06499999999959982,SS
507,0,0.0,0.0,328.326415886053,-602.5473818033399,1527.0996087713058,0,-0.05099999999947613,SS
507,0,0.0,0.0,328.326415886053,-602.5473818033399,1527.0996087713058,0,-0.018999999999323336,SS
507,0,0.0,0.0,328.326415886053,-602.5473818033399,1527.0996087713058,0,-0.014000000000123691,SS
508,0,0.0,0.0,347.38510172187245,-437.14923153578906,2517.28334581213,0,-0.09900000000016007,SS
508,0,0.0,0.0,347.38510172187245,-437.14923153578906,2517.28334581213,0,-0.09000000000014552,SS
508,0,0.0,0.0,347.38510172187245,-437.14923153578906,2517.28334581213,0,-0.07800000000042928,SS
508,0,0.0,0.0,347.38510172187245,-437.14923153578906,2517.28334581213,0,-0.06300000000010186,SS
508,0,0.0,0.0,347.38510172187245,-437.14923153578906,2517.28334581213,0,-0.011999999999716238,SS
509,0,0.0,0.0,265.93865511989435,-472.5084099934285,1984.6168292527275,0,-0.08799999999973807,SS
509,0,0.0,0.0,265.93865511989435,-472.5084099934285,1984.6168292527275,0,-0.02599999999983993,SS
509,0,0.0,0.0,265.93865511989435,-472.5084099934285,1984.6168292527275,0,-0.016999999999825377,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.09699999999975262,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.08700000000044383,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.0820000000003347,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.07399999999961437,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.05500000000029104,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.047999999999774445,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.033999999999650754,SS
510,0,0.0,0.0,224.1839634196461,-593.8392764361117,800.6570122111492,0,-0.006000000000312866,SS
511,0,0.0,0.0,369.08248253396505,-409.87479618961197,4100.9164726344225,0,-0.0930000000007567,SS
511,0,0.0,0.0,369.08248253396505,-409.87479618961197,4100.9164726344225,0,-0.07400000000052387,SS
511,0,0.0,0.0,369.08248253396505,-409.87479618961197,4100.9164726344225,0,-0.052999999999883585,SS
511,0,0.0,0.0,369.08248253396505,-409.87479618961197,4100.9164726344225,0,-0.025000000000545697,SS
511,0,0.0,0.0,369.08248253396505,-409.87479618961197,4100.9164726344225,0,-0.015000000000327418,SS
511,0,0.0,0.0,369.08248253396505,-409.87479618961197,4100.9164726344225,0,-0.005000000000109139,SS
512,0,0.0,0.0,300.12876286586175,-415.7717415953753,2728.4432987886826,0,-0.06899999999950523,SS
512,0,0.0,0.0,300.12876286586175,-415.7717415953753,2728.4432987886826,0,-0.047999999999774445,SS
512,0,0.0,0.0,300.12876286586175,-415.7717415953753,2728.4432987886826,0,-0.024999999999636202,SS
512,0,0.0,0.0,300.12876286586175,-415.7717415953753,2728.4432987886826,0,-0.016999999999825377,SS
513,0,0.0,0.0,270.18356387127415,-436.87451693726103,1916.1954884538945,0,-0.08900000000085129,SS
513,0,0.0,0.0,270.18356387127415,-436.87451693726103,1916.1954884538945,0,-0.0430000000005748,SS
513,0,0.0,0.0,270.18356387127415,-436.87451693726103,1916.1954884538945,0,-0.07200000000011642,CS
514,0,0.0,0.0,361.5226920015765,-624.1690612464608,2008.4594000055108,0,-0.08500000000003638,SS
515,0,0.0,0.0,330.34327425484173,-376.1715729618068,2393.7918424277777,0,-0.09599999999954889,SS
515,0,0.0,0.0,330.34327425484173,-376.1715729618068,2393.7918424277777,0,-0.09499999999934516,SS
515,0,0.0,0.0,330.34327425484173,-376.1715729618068,2393.7918424277777,0,-0.09499999999934516,SS
515,0,0.0,0.0,330.34327425484173,-376.1715729618068,2393.7918424277777,0,-0.04399999999986903,SS
515,0,0.0,0.0,330.34327425484173,-376.1715729618068,2393.7918424277777,0,-0.018999999999323336,SS
515,0,0.0,0.0,330.34327425484173,-376.1715729618068,2393.7918424277777,0,-0.004999999999199645,SS
516,0,0.0,0.0,321.52946076718763,-437.3784853828169,2202.2565806012362,0,-0.056999999999789,SS
516,0,0.0,0.0,321.52946076718763,-437.3784853828169,2202.2565806012362,0,-0.04399999999986903,SS
516,0,0.0,0.0,321.52946076718763,-437.3784853828169,2202.2565806012362,0,-0.03499999999985448,SS
517,0,0.0,0.0,317.37174075612955,-411.37256542867334,2130.011682935157,0,-0.09799999999995634,SS
517,0,0.0,0.0,317.37174075612955,-411.37256542867334,2130.011682935157,0,-0.058999999999286956,SS
517,0,0.0,0.0,317.37174075612955,-411.37256542867334,2130.011682935157,0,-0.04199999999946158,SS
518,0,0.0,0.0,320.2356103587431,-553.6282516674027,2668.6300863252864,0,-0.046000000000276486,SS
520,0,0.0,0.0,224.93146824331347,-702.4651891858567,937.2144510146585,0,-0.08500000000003638,SS
520,0,0.0,0.0,224.93146824331347,-702.4651891858567,937.2144510146585,0,-0.0029999999997016857,SS
521,0,0.0,0.0,387.1101410899854,-493.60142681964226,4838.876763629219,0,-0.1000000000003638,SS
521,0,0.0,0.0,387.1101410899854,-493.60142681964226,4838.876763629219,0,-0.08500000000003638,SS
521,0,0.0,0.0,387.1101410899854,-493.60142681964226,4838.876763629219,0,-0.07600000000002183,SS
521,0,0.0,0.0,387.1101410899854,-493.60142681964226,4838.876763629219,0,-0.04899999999997817,SS
521,0,0.0,0.0,387.1101410899854,-493.60142681964226,4838.876763629219,0,-0.015000000000327418,SS
522,0,0.0,0.0,237.71648993578265,-228.9303774950342,2377.1648993491785,0,-0.1000000000003638,SS
522,0,0.0,0.0,237.71648993578265,-228.9303774950342,2377.1648993491785,0,-0.08399999999983265,SS
522,0,0.0,0.0,237.71648993578265,-228.9303774950342,2377.1648993491785,0,-0.042000000000371074,SS
523,0,0.0,0.0,229.57809286458476,-633.0426799431169,940.8938232167178,0,-0.07099999999991269,SS
523,0,0.0,0.0,229.57809286458476,-633.0426799431169,940.8938232167178,0,-0.05599999999958527,SS
523,0,0.0,0.0,229.57809286458476,-633.0426799431169,940.8938232167178,0,-0.02999999999974534,SS
523,0,0.0,0.0,229.57809286458476,-633.0426799431169,940.8938232167178,0,-0.018999999999323336,SS
523,0,0.0,0.0,229.57809286458476,-633.0426799431169,940.8938232167178,0,-0.001999999999497959,SS
524,0,0.0,0.0,329.19043283407285,-450.1974070223152,3872.8286215756702,0,-0.09400000000005093,SS
524,0,0.0,0.0,329.19043283407285,-450.1974070223152,3872.8286215756702,0,-0.07800000000042928,SS
524,0,0.0,0.0,329.19043283407285,-450.1974070223152,3872.8286215756702,0,-0.051000000000385626,SS
525,0,0.0,0.0,303.5769449220333,-472.2796035373782,2529.8078743525784,0,-0.09699999999975262,SS
525,0,0.0,0.0,303.5769449220333,-472.2796035373782,2529.8078743525784,0,-0.0860000000002401,SS
525,0,0.0,0.0,303.5769449220333,-472.2796035373782,2529.8078743525784,0,-0.0749999999998181,SS
525,0,0.0,0.0,303.5769449220333,-472.2796035373782,2529.8078743525784,0,-0.05900000000019645,SS
526,0,0.0,0.0,245.2275870503653,-429.9976218822735,1523.1527145979915,0,-0.09799999999995634,SS
526,0,0.0,0.0,245.2275870503653,-429.9976218822735,1523.1527145979915,0,-0.0749999999998181,SS
527,0,0.0,0.0,368.8661773293941,-617.1795088703436,1941.4009333166894,0,-0.0860000000002401,SS
527,0,0.0,0.0,368.8661773293941,-617.1795088703436,1941.4009333166894,0,-0.07600000000002183,SS
527,0,0.0,0.0,368.8661773293941,-617.1795088703436,1941.4009333166894,0,-0.06199999999989814,SS
527,0,0.0,0.0,368.8661773293941,-617.1795088703436,1941.4009333166894,0,-0.0430000000005748,SS
527,0,0.0,0.0,368.8661773293941,-617.1795088703436,1941.4009333166894,0,-0.02400000000034197,SS
527,0,0.0,0.0,368.8661773293941,-617.1795088703436,1941.4009333166894,0,-0.007000000000516593,SS
528,0,0.0,0.0,397.78819502381475,-371.4880908777977,2821.1928725168946,0,-0.09799999999995634,SS
528,0,0.0,0.0,397.78819502381475,-371.4880908777977,2821.1928725168946,0,-0.07600000000002183,SS
528,0,0.0,0.0,397.78819502381475,-371.4880908777977,2821.1928725168946,0,-0.06300000000010186,SS
528,0,0.0,0.0,397.78819502381475,-371.4880908777977,2821.1928725168946,0,-0.04699999999957072,SS
528,0,0.0,0.0,397.78819502381475,-371.4880908777977,2821.1928725168946,0,-0.03099999999994907,SS
528,0,0.0,0.0,397.78819502381475,-371.4880908777977,2821.1928725168946,0,-0.010000000000218279,SS
528,0,0.0,0.0,397.78819502381475,-371.4880908777977,2821.1928725168946,0,-0.0860000000002401,CS
529,0,0.0,0.0,268.4346650835214,-431.2402098558069,1118.4777711781178,0,-0.09000000000014552,SS
529,0,0.0,0.0,268.4346650835214,-431.2402098558069,1118.4777711781178,0,-0.07700000000022555,SS
529,0,0.0,0.0,268.4346650835214,-431.2402098558069,1118.4777711781178,0,-0.05500000000029104,SS
530,0,0.0,0.0,407.6538487187188,-615.5034109191456,2911.813205145812,0,-0.09799999999995634,SS
530,0,0.0,0.0,407.6538487187188,-615.5034109191456,2911.813205145812,0,-0.08299999999962893,SS
530,0,0.0,0.0,407.6538487187188,-615.5034109191456,2911.813205145812,0,-0.05500000000029104,SS
530,0,0.0,0.0,407.6538487187188,-615.5034109191456,2911.813205145812,0,-0.04700000000048021,SS
531,0,0.0,0.0,259.640166042425,-463.02937464960576,1981.9860003328818,0,-0.08099999999922147,SS
531,0,0.0,0.0,259.640166042425,-463.02937464960576,1981.9860003328818,0,-0.06099999999969441,SS
531,0,0.0,0.0,259.640166042425,-463.02937464960576,1981.9860003328818,0,-0.05400000000008731,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.0929999999998472,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.07900000000063301,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.07300000000032014,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.06600000000071304,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.05500000000029104,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.042000000000371074,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.02599999999983993,SS
532,0,0.0,0.0,347.8330363385759,-615.3561263973909,1480.1405801604865,0,-0.012999999999919964,SS
533,0,0.0,0.0,357.86895470218707,-549.684036427187,3578.6895470088516,0,-0.09900000000016007,SS
533,0,0.0,0.0,357.86895470218707,-549.684036427187,3578.6895470088516,0,-0.08799999999973807,SS
533,0,0.0,0.0,357.86895470218707,-549.684036427187,3578.6895470088516,0,-0.05500000000029104,SS
533,0,0.0,0.0,357.86895470218707,-549.684036427187,3578.6895470088516,0,-0.04100000000016735,SS
534,0,0.0,0.0,222.57421074765674,-259.8062097079532,2119.7543880633734,0,-0.09799999999995634,SS
534,0,0.0,0.0,222.57421074765674,-259.8062097079532,2119.7543880633734,0,-0.06900000000041473,SS
534,0,0.0,0.0,222.57421074765674,-259.8062097079532,2119.7543880633734,0,-0.057999999999992724,SS
534,0,0.0,0.0,222.57421074765674,-259.8062097079532,2119.7543880633734,0,-0.03499999999985448,SS
534,0,0.0,0.0,222.57421074765674,-259.8062097079532,2119.7543880633734,0,-0.011000000000422006,SS
535,0,0.0,0.0,211.2519821507133,-444.61999615076445,848.4015347425146,0,-0.09600000000045839,SS
535,0,0.0,0.0,211.2519821507133,-444.61999615076445,848.4015347425146,0,-0.05900000000019645,SS
536,0,0.0,0.0,295.8590090917583,-341.1570197550361,1849.1188068251713,0,-0.0749999999998181,SS
536,0,0.0,0.0,295.8590090917583,-341.1570197550361,1849.1188068251713,0,-0.03600000000005821,SS
536,0,0.0,0.0,295.8590090917583,-341.1570197550361,1849.1188068251713,0,-0.021000000000640284,SS
536,0,0.0,0.0,295.8590090917583,-341.1570197550361,1849.1188068251713,0,-0.010000000000218279,SS
537,0,0.0,0.0,268.536971115884,-360.8936020134248,1699.6010830178723,0,-0.09199999999964348,SS
537,0,0.0,0.0,268.536971115884,-360.8936020134248,1699.6010830178723,0,-0.07799999999951979,SS
537,0,0.0,0.0,268.536971115884,-360.8936020134248,1699.6010830178723,0,-0.06099999999969441,SS
537,0,0.0,0.0,268.536971115884,-360.8936020134248,1699.6010830178723,0,-0.052999999999883585,SS
537,0,0.0,0.0,268.536971115884,-360.8936020134248,1699.6010830178723,0,-0.04399999999986903,SS
537,0,0.0,0.0,268.536971115884,-360.8936020134248,1699.6010830178723,0,-0.018000000000029104,SS
537,0,0.0,0.0,268.536971115884,-360.8936020134248,1699.6010830178723,0,-0.009000000000014552,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.09500000000025466,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.0860000000002401,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.07900000000063301,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.057999999999992724,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.051000000000385626,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.03900000000066939,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.030000000000654836,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.018000000000029104,SS
538,0,0.0,0.0,231.94736044981903,-463.75146475514885,1356.417312569848,0,-0.007000000000516593,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.1000000000003638,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.08500000000003638,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.07600000000002183,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.06400000000030559,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.057999999999992724,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.03999999999996362,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.02900000000045111,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.011999999999716238,SS
539,0,0.0,0.0,340.07262302674917,-463.67384154664177,2000.4271942741389,0,-0.006000000000312866,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.09900000000016007,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.08500000000003638,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.07099999999991269,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.052999999999883585,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.03499999999985448,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.02599999999983993,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.018000000000029104,SS
540,0,0.0,0.0,418.12237282300265,-540.2226494453264,1727.7784000937017,0,-0.010000000000218279,SS
541,0,0.0,2.0,255.31314813324067,-408.26328883339744,1426.3304364978555,0,-0.08300000000053842,SS
541,0,0.0,2.0,255.31314813324067,-408.26328883339744,1426.3304364978555,0,-0.07200000000011642,SS
541,0,0.0,2.0,255.31314813324067,-408.26328883339744,1426.3304364978555,0,-0.04399999999986903,SS
541,0,0.0,2.0,255.31314813324067,-408.26328883339744,1426.3304364978555,0,-0.01900000000023283,SS
541,0,0.0,2.0,255.31314813324067,-408.26328883339744,1426.3304364978555,0,-0.007999999999810825,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.09600000000045839,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.08899999999994179,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.0820000000003347,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.07700000000022555,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.068000000000211,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.05400000000008731,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.042000000000371074,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.032000000000152795,SS
542,0,0.0,0.0,255.36678867738493,-688.4539446973257,1520.0404087969862,0,-0.020000000000436557,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.0929999999998472,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.08400000000074215,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.07900000000063301,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.07200000000011642,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.05500000000029104,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.04800000000068394,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.03900000000066939,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.026000000000749424,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.018000000000029104,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.011000000000422006,SS
543,1,2.0,0.0,205.69782778910533,-635.754467194199,1111.880150208975,0,-0.0039999999999054126,SS
544,3,1.0,1.0,347.0250527614735,-581.1197843604616,1826.4476461081224,0,-0.020000000000436557,SS
545,0,0.0,0.0,292.594131294652,-428.59685937874264,1976.987373610667,0,-0.03499999999985448,SS
545,0,0.0,0.0,292.594131294652,-428.59685937874264,1976.987373610667,0,-0.021999999999934516,SS
545,0,0.0,0.0,292.594131294652,-428.59685937874264,1976.987373610667,0,-0.005000000000109139,SS
546,0,0.0,0.0,251.9845249475947,-499.2307000721401,1259.92262473339,0,-0.0819999999994252,SS
546,0,0.0,0.0,251.9845249475947,-499.2307000721401,1259.92262473339,0,-0.07700000000022555,SS
546,0,0.0,0.0,251.9845249475947,-499.2307000721401,1259.92262473339,0,-0.032000000000152795,SS
547,0,0.0,0.0,303.181509345064,-571.1225630113001,1531.2197441715475,0,-0.09199999999964348,SS
547,0,0.0,0.0,303.181509345064,-571.1225630113001,1531.2197441715475,0,-0.04399999999986903,SS
547,0,0.0,0.0,303.181509345064,-571.1225630113001,1531.2197441715475,0,-0.032000000000152795,SS
547,0,0.0,0.0,303.181509345064,-571.1225630113001,1531.2197441715475,0,-0.023000000000138243,SS
547,0,0.0,0.0,303.181509345064,-571.1225630113001,1531.2197441715475,0,-0.06099999999969441,CS
548,0,0.0,0.0,336.4463414692157,-597.1983983089033,2803.7195122460143,0,-0.09600000000045839,SS
548,0,0.0,0.0,336.4463414692157,-597.1983983089033,2803.7195122460143,0,-0.07600000000002183,SS
548,0,0.0,0.0,336.4463414692157,-597.1983983089033,2803.7195122460143,0,-0.056000000000494765,SS
548,0,0.0,0.0,336.4463414692157,-597.1983983089033,2803.7195122460143,0,-0.046000000000276486,SS
548,0,0.0,0.0,336.4463414692157,-597.1983983089033,2803.7195122460143,0,-0.032000000000152795,SS
548,0,0.0,0.0,336.4463414692157,-597.1983983089033,2803.7195122460143,0,-0.0010000000002037268,SS
549,0,0.0,0.0,368.09781196687976,-681.721225451428,1712.0828463564214,0,-0.04100000000016735,SS
549,0,0.0,0.0,368.09781196687976,-681.721225451428,1712.0828463564214,0,-0.01900000000023283,SS
550,0,0.0,0.0,345.46860366536214,-561.4689441328919,4318.357545820954,0,-0.09400000000005093,SS
550,0,0.0,0.0,345.46860366536214,-561.4689441328919,4318.357545820954,0,-0.08899999999994179,SS
550,0,0.0,0.0,345.46860366536214,-561.4689441328919,4318.357545820954,0,-0.0819999999994252,SS
550,0,0.0,0.0,345.46860366536214,-561.4689441328919,4318.357545820954,0,-0.07299999999941065,SS
550,0,0.0,0.0,345.46860366536214,-561.4689441328919,4318.357545820954,0,-0.058999999999286956,SS
550,0,0.0,0.0,345.46860366536214,-561.4689441328919,4318.357545820954,0,-0.0319999999992433,SS
550,0,0.0,0.0,345.46860366536214,-561.4689441328919,4318.357545820954,0,-0.02099999999973079,SS
